school_id,school_name,latitude,longitude,coord_status,coord_rejection_reason,region,old_region,division,province,municipality,barangay,esc_participating,shsvp_participating,jdvp_participating,enrollment_status,school_management,annex_status,offers_es,offers_jhs,offers_shs,shs_strand_offerings,psgc_region,psgc_region_name,psgc_province,psgc_province_name,psgc_municity,psgc_municity_name,psgc_barangay,psgc_barangay_name,psgc_observed_barangay,psgc_validation,urban_rural,income_class
409547,Mahad Shalihie Al-Arabie Al-Islamie Inc.,,,no_coords,no_submission,BARMM,BARMM,Maguindanao I,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,MAPAYAG,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1908800000,Maguindanao del Sur,1908804000,Datu Anggal Midtimbang,1908804003,Mapayag,,psgc_no_validation,R,4th
409548,"Ma'had Ibnol Qaym Al-Islamie, Inc.",,,no_coords,no_submission,BARMM,BARMM,Maguindanao I,MAGUINDANAO,GEN. S. K. PENDATUN,PANOSOLEN,0,0,0,active,Non-Sectarian,Mother School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1908800000,Maguindanao del Sur,1908811000,Gen. S.K. Pendatun,1908811012,Panosolen,,psgc_no_validation,R,2nd
409549,JESUS CHRIST SAVES GLOBAL OUTREACH CHRISTIAN ACADEMY OF LA UNION INC.,16.524137,120.333489,valid,,Region I,Region I,La Union,LA UNION,BAUANG,CENTRAL EAST (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103307000,Bauang,0103307014,Central East ,0103307014,psgc_match,U,1st
409550,"EN HAKKORE CHRISTIAN SCHOOL, INC.",,,no_coords,no_submission,Region X,Region X,Oroquieta City,MISAMIS OCCIDENTAL,OROQUIETA CITY (Capital),LANGCANGAN LOWER,0,0,0,active,Sectarian,Standalone School,True,False,False,,1000000000,Region X (Northern Mindanao),1004200000,Misamis Occidental,1004209000,City of Oroquieta ,1004209017,Langcangan Lower,,psgc_no_validation,U,3rd
409552,"ILMOH Foundation, Inc.",,,no_coords,no_submission,BARMM,BARMM,Tawi-Tawi,TAWI-TAWI,BONGAO,BONGAO POBLACION,0,0,0,active,Non-Sectarian,Mother School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1907000000,Tawi-Tawi,1907002000,Bongao ,1907002027,Bongao Poblacion,,psgc_no_validation,U,1st
409554,Vicente P. Rivera Academy,,,no_coords,no_submission,Region XII,Region XII,General Santos City,SOUTH COTABATO,GENERAL SANTOS CITY (DADIANGAS),CALUMPANG,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1200000000,Region XII (SOCCSKSARGEN),1230800000,City of General Santos,1230800000,City of General Santos,1230800033,Calumpang,,psgc_no_validation,U,1st
409555,MINDANAO POLYTECHNIC COLLEGE,6.117283,125.145351,valid,,Region XII,Region XII,General Santos City,SOUTH COTABATO,GENERAL SANTOS CITY (DADIANGAS),APOPONG,0,1,1,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,Maritime,STEM,TVL",1200000000,Region XII (SOCCSKSARGEN),1230800000,City of General Santos,1230800000,City of General Santos,1230800029,Apopong,1230800012,psgc_mismatch,U,1st
409556,"MMG School of Paramedics and Allied Sciences, Inc.",,,no_coords,no_submission,Region XII,Region XII,General Santos City,SOUTH COTABATO,GENERAL SANTOS CITY (DADIANGAS),DADIANGAS SOUTH,0,0,0,no_enrollment_reported,,,,,,,,,,,,,,,,psgc_no_validation,,
409557,"Envirogreen Village Educational Foundation, Inc.",6.18,125.22,suspect,round_coordinates,Region XII,Region XII,General Santos City,SOUTH COTABATO,GENERAL SANTOS CITY (DADIANGAS),KATANGAWAN,1,1,1,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,TVL",1200000000,Region XII (SOCCSKSARGEN),1230800000,City of General Santos,1230800000,City of General Santos,1230800009,Katangawan,1230800009,psgc_match,U,1st
409560,"Immaculate Conception Parish Learning Center, Inc.",15.3457,120.40467,valid,,Region III,Region III,Tarlac,TARLAC,VICTORIA,SAN NICOLAS (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0306900000,Tarlac,0306917000,Victoria,0306917024,San Nicolas ,0306904024,psgc_mismatch,R,1st
409562,King David Victorius School Inc.,,,no_coords,no_submission,Region III,Region III,Tarlac,TARLAC,VICTORIA,SAN FERNANDO (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0306900000,Tarlac,0306917000,Victoria,0306917019,San Fernando ,,psgc_no_validation,R,1st
409563,Christ's Wisdom Christian School,14.55735,121.11615,valid,,Region IV-A,Region IV-A,Rizal,RIZAL,TAYTAY,SANTA ANA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405813000,Taytay,0405813005,Santa Ana,0405805016,psgc_mismatch,U,1st
409565,RURAL IMPROVEMENT CLUB CHILDREN CENTER OF CAINTA INC.,14.5881298023273,121.115491615256,valid,,Region IV-A,Region IV-A,Rizal,RIZAL,CAINTA,SANTO DOMINGO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405805000,Cainta,0405805020,Santo Domingo,0405805020,psgc_match,U,1st
409567,CITI GLOBAL COLLEGE INC.,14.29406,121.10541,valid,,Region IV-A,Region IV-A,Sta. Rosa City,LAGUNA,CITY OF SANTA ROSA,BALIBAGO,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403428000,City of Santa Rosa,0403428002,Balibago,0403428002,psgc_match,U,1st
409569,"Maranatha Christian Academy of Muñoz, Nueva Ecija, Inc.",15.711203,120.906451,valid,,Region III,Region III,Science City of Muñoz,NUEVA ECIJA,SCIENCE CITY OF MUÑOZ,POBLACION EAST,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0304900000,Nueva Ecija,0304917000,Science City of Muñoz,0304917026,Poblacion East,0304917026,psgc_match,U,4th
409570,Evangeline E. Javier Academy Inc.,,,no_coords,no_submission,Region IV-A,Region IV-A,Bacoor City,CAVITE,BACOOR,MOLINO II,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402103000,City of Bacoor,0402103045,Molino II,,psgc_no_validation,U,1st
409572,"La Presentacion Learning Center, Inc.",14.867868,120.82243,valid,,Region III,Region III,Malolos City,BULACAN,CITY OF MALOLOS  (Capital),MOJON,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301410000,City of Malolos ,0301410034,Mojon,0301410034,psgc_match,U,1st
409574,"Brilliance Integrated School, Inc.",14.53966,121.06015,valid,,NCR,NCR,Taguig City and Pateros,NCR   FOURTH DISTRICT,TAGUIG CITY,RIZAL,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1300000000,National Capital Region (NCR),1381500000,City of Taguig,1381500000,City of Taguig,1381500036,Rizal,1381500036,psgc_match,U,1st
409578,"JESUS REIGNS CHRISTIAN ACADEMY LA UNION FOUNDATION, INC",16.60498,120.30387,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),SAN AGUSTIN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314051,San Agustin,0103314051,psgc_match,R,2nd
409579,"Savior's Lamb Academy, Inc.",7.8,123.5,suspect,round_coordinates,Region IX,Region IX,Zamboanga del Sur,ZAMBOANGA DEL SUR,MOLAVE,CULO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0900000000,Region IX (Zamboanga Peninsula),0907300000,Zamboanga del Sur,0907319000,Molave,0907319014,Culo,,psgc_no_validation,U,1st
409581,St. Judel Institute of Technology,14.57929,121.06494,suspect,placeholder_default,NCR,NCR,Valenzuela City,NCR   THIRD DISTRICT,CITY OF VALENZUELA,KARUHATAN,0,1,1,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,TVL",1300000000,National Capital Region (NCR),1381600000,City of Valenzuela,1381600000,City of Valenzuela,1381600008,Karuhatan,1381200013,psgc_mismatch,U,1st
409583,"Malayan Education System, Inc.",14.5667,121.01508,valid,,NCR,NCR,Makati City,NCR   FOURTH DISTRICT,CITY OF MAKATI,SANTA CRUZ,1,1,1,active,Non-Sectarian,Standalone School,False,False,True,"ABM,Arts and Design,GAS,HUMSS,STEM",1300000000,National Capital Region (NCR),1380300000,City of Makati,1380300000,City of Makati,1380300026,Santa Cruz,1380300026,psgc_match,U,1st
409584,Maahad Al-Khairiah Al-Shamilah Al-Islmia,7.858977,124.34692,valid,,BARMM,BARMM,Lanao del Sur - I,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),CALILANGAN,1,0,0,active,Non-Sectarian,Mother School,False,True,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1903600000,Lanao del Sur,1903611000,Lumba-Bayabao,1903611021,Calilangan,1903611021,psgc_match,R,1st
409585,"Masiu 6 - Datu Integrated School, Inc.",,,no_coords,no_submission,BARMM,BARMM,Lanao del Sur - I,LANAO DEL SUR,MASIU,ALUMPANG PAINO MIMBALAY,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1903600000,Lanao del Sur,1903618000,Masiu,1903618004,Alumpang Paino Mimbalay,,psgc_no_validation,R,3rd
409586,Ossaimie Integrated School Inc.,,,no_coords,no_submission,BARMM,BARMM,Lanao del Sur - II,LANAO DEL SUR,LUMBATAN,PICOTAAN,0,0,0,active,Non-Sectarian,Mother School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1903600000,Lanao del Sur,1903612000,Lumbatan,1903612039,Picotaan,,psgc_no_validation,R,4th
409587,SMART KIDS MONTESSORI SCHOOL CALAMBA INC.,,,no_coords,not_in_lis,Region IV-A,Region IV-A,Calamba City,LAGUNA,CITY OF CALAMBA,LA MESA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403405000,City of Calamba,0403405018,La Mesa,,psgc_no_validation,U,1st
409588,"LUMINA MONTESSORI DE CALAMBA, INC.",14.19514,121.11805,valid,,Region IV-A,Region IV-A,Calamba City,LAGUNA,CITY OF CALAMBA,PALO-ALTO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403405000,City of Calamba,0403405035,Palo-Alto,0403405035,psgc_match,U,1st
409589,Bright Child Academy of Grand Cypress Inc.,14.57929,121.06494,suspect,placeholder_default,Region III,Region III,City of San Jose Del Monte,BULACAN,CITY OF SAN JOSE DEL MONTE,TUNGKONG MANGGA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301420000,City of San Jose Del Monte,0301420011,Tungkong Mangga,1381200013,psgc_mismatch,U,1st
409591,Japan-Philippines Institute of Technology,14.8547096820975,121.054809463713,valid,,Region III,Region III,City of San Jose Del Monte,BULACAN,CITY OF SAN JOSE DEL MONTE,SAPANG PALAY,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",0300000000,Region III (Central Luzon),0301400000,Bulacan,0301420000,City of San Jose Del Monte,0301420010,Sapang Palay,0301420014,psgc_mismatch,U,1st
409592,Familylife Christian School Inc.,14.74076,121.05253,valid,,NCR,NCR,Caloocan City,NCR   THIRD DISTRICT,KALOOKAN CITY,BARANGAY 177,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1300000000,National Capital Region (NCR),1380100000,City of Caloocan,1380100000,City of Caloocan,1380100177,Barangay 177,1380100177,psgc_match,U,1st
409594,KIDS@WORK INTEGRATED SCHOOL INC.,,,no_coords,not_in_lis,Region IV-A,Region IV-A,Rizal,RIZAL,SAN MATEO,BANABA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405811000,San Mateo,0405811012,Banaba,,psgc_no_validation,U,1st
409595,"MARANATHA CHRISTIAN ACADEMY OF SARIAYA QUEZON, INC.",,,no_coords,no_submission,Region IV-A,Region IV-A,Quezon,QUEZON,SARIAYA,GIBANGA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405600000,Quezon,0405645000,Sariaya,0405645015,Gibanga,,psgc_no_validation,R,1st
409596,"Five Star New Christian Academy, Inc.",,,no_coords,invalid,Region IV-A,Region IV-A,Antipolo City,RIZAL,CITY OF ANTIPOLO,CUPANG,1,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405802000,City of Antipolo ,0405802002,Cupang,,psgc_no_validation,U,1st
409597,Eskinosen Integrated Academy,,,no_coords,out_of_bounds,NIR,NIR,Bacolod City,NEGROS OCCIDENTAL,BACOLOD CITY (Capital),VISTA ALEGRE,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1800000000,Negros Island Region (NIR),1830200000,City of Bacolod ,1830200000,City of Bacolod ,1830200060,Vista Alegre,,psgc_no_validation,U,1st
409598,"West Central College of Arts and Science, Inc.",15.00909,120.5336,valid,,Region III,Region III,Pampanga,PAMPANGA,FLORIDABLANCA,DEL CARMEN,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0305400000,Pampanga,0305406000,Floridablanca,0305406011,Del Carmen,0305406011,psgc_match,R,1st
409600,St. Isidore Christian Academy (SICA) Inc.,15.3083,120.90089,valid,,Region III,Region III,Nueva Ecija,NUEVA ECIJA,SAN ISIDRO,POBLACION,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0304900000,Nueva Ecija,0304925000,San Isidro,0304925006,Poblacion,0304925006,psgc_match,U,1st
409601,Angels of Wisdom Child Care and Educational Foundation Inc.,15.3382891,120.9099748,valid,,Region III,Region III,Nueva Ecija,NUEVA ECIJA,JAEN,DAMPULAN (POB.),1,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0304900000,Nueva Ecija,0304912000,Jaen,0304912002,Dampulan ,0304912002,psgc_match,R,1st
409603,"Madrasah Norol Jaded Al-Islamie - Micolabo, Inc.",,,no_coords,no_submission,BARMM,BARMM,Lanao del Sur - II,LANAO DEL SUR,SULTAN GUMANDER (PICONG),MICALUBO,0,0,0,active,Non-Sectarian,Mother School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1903600000,Lanao del Sur,1903635000,Picong,1903635037,Micalubo,,psgc_no_validation,R,3rd
409604,La Mizpah Ville Academy Inc.,14.3883223,120.8442597,valid,,Region IV-A,Region IV-A,Cavite,CAVITE,TANZA,AMAYA I,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402120000,Tanza,0402120001,Amaya I,0402120001,psgc_match,U,1st
409607,"Pitogo Immaculate Conception Parish Kindergarten, Incorporated",7.45585,123.31368,valid,,Region IX,Region IX,Zamboanga del Sur,ZAMBOANGA DEL SUR,PITOGO,POBLACION (PITOGO),0,0,0,active,Sectarian,Standalone School,True,False,False,,0900000000,Region IX (Zamboanga Peninsula),0907300000,Zamboanga del Sur,0907338000,Pitogo,0907338010,Poblacion,0907338010,psgc_match,U,3rd
409610,"Cavite Bible Baptist Academy Gabi, Compostela Branch",,,no_coords,no_submission,Region XI,Region XI,Davao De Oro,COMPOSTELA VALLEY,COMPOSTELA,GABI,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1100000000,Region XI (Davao Region),1108200000,Davao de Oro,1108201000,Compostela,1108201002,Gabi,,psgc_no_validation,R,1st
409611,"Al-Ma'ahad Al-Awwal Al-Islamie of Lamitan City, Inc.",,,no_coords,not_in_lis,BARMM,BARMM,Lamitan City,BASILAN,CITY OF LAMITAN,MAGANDA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1900700000,Basilan,1900702000,City of Lamitan ,1900702064,Maganda,,psgc_no_validation,U,3rd
409614,Child's Praise Christian Learning Center,,,no_coords,no_submission,NIR,NIR,Bacolod City,NEGROS OCCIDENTAL,BACOLOD CITY (Capital),ESTEFANIA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1800000000,Negros Island Region (NIR),1830200000,City of Bacolod ,1830200000,City of Bacolod ,1830200047,Estefania,,psgc_no_validation,U,1st
409615,ATEC Technological College Apalit Inc.,14.9525540967374,120.758484625695,valid,,Region III,Region III,Pampanga,PAMPANGA,APALIT,SAN VICENTE,1,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",0300000000,Region III (Central Luzon),0305400000,Pampanga,0305402000,Apalit,0305402012,San Vicente,0305402012,psgc_match,U,1st
409616,BRIGHTON DOME ACADEMIC CENTER INC.,14.3070156578002,121.121532067005,valid,,Region IV-A,Region IV-A,Sta. Rosa City,LAGUNA,CITY OF SANTA ROSA,CAINGIN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403428000,City of Santa Rosa,0403428003,Caingin,0403428003,psgc_match,U,1st
409617,KUBIURA CHRISTIAN SCHOOL INC.,14.22198,120.55235,valid,,Region IV-A,Region IV-A,Imus City,CAVITE,IMUS,MALAGASANG II-B,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402109000,City of Imus,0402109063,Malagasang II-B,,psgc_no_validation,U,1st
409618,"Singapore School Clark, Inc.",15.17616,120.50146,valid,,Region III,Region III,Angeles City,PAMPANGA,ANGELES CITY,BALIBAGO,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0300000000,Region III (Central Luzon),0305400000,Pampanga,0330100000,City of Angeles,0330100003,Balibago,0330100003,psgc_match,U,1st
409619,Tomas Dizon Foundation Institute,,,no_coords,not_in_lis,Region III,Region III,San Fernando City,PAMPANGA,CITY OF SAN FERNANDO (Capital),SANTO ROSARIO (POB.),0,0,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0305400000,Pampanga,0305416000,City of San Fernando ,0305416021,Santo Rosario ,,psgc_no_validation,U,1st
409620,Our Lady of Mount Carmel Kinder School,10.72486,122.96736,valid,,NIR,NIR,Negros Occidental,NEGROS OCCIDENTAL,CITY OF TALISAY,ZONE 15 (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1800000000,Negros Island Region (NIR),1804500000,Negros Occidental,1804528000,City of Talisay,1804528032,Zone 15 ,1804528032,psgc_match,U,3rd
409621,"Holy Cross of Malita, Inc. - Lebleb Branch",6.418358,125.504538,valid,,Region XI,Region XI,Davao Occidental,DAVAO OCCIDENTAL,MALITA,PINALPALAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1100000000,Region XI (Davao Region),1108600000,Davao Occidental,1108603000,Malita ,1108603031,Pinalpalan,1108603031,psgc_match,R,1st
409622,"Holy Cross of Malita, Inc. - Kyasan Branch",6.418358,125.504538,valid,,Region XI,Region XI,Davao Occidental,DAVAO OCCIDENTAL,MALITA,KILALAG,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1100000000,Region XI (Davao Region),1108600000,Davao Occidental,1108603000,Malita ,1108603012,Kilalag,1108603031,psgc_mismatch,R,1st
409623,New Generation International School Inc.,14.2824869241483,120.865449149703,valid,,Region IV-A,Region IV-A,Cavite,CAVITE,TRECE MARTIRES CITY (Capital),SAN AGUSTIN (POB.),0,1,0,active,Non-Sectarian,Mother School,False,False,True,"ABM,HUMSS",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402122000,City of Trece Martires ,0402122006,San Agustin ,0402122006,psgc_match,U,2nd
409624,GOOD SAMARITAN MARY SCHOOL INC.,,,no_coords,invalid,Region IV-A,Region IV-A,Calamba City,LAGUNA,CITY OF CALAMBA,PALO-ALTO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403405000,City of Calamba,0403405035,Palo-Alto,,psgc_no_validation,U,1st
409629,Love Giver Christian Academy,,,no_coords,invalid,Region IV-A,Region IV-A,Rizal,RIZAL,TAYTAY,SANTA ANA,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405813000,Taytay,0405813005,Santa Ana,,psgc_no_validation,U,1st
409634,IGNITE LEARNING CENTER OF STA. ROSA INC.,,,no_coords,out_of_bounds,Region IV-A,Region IV-A,Sta. Rosa City,LAGUNA,CITY OF SANTA ROSA,MALUSAK (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403428000,City of Santa Rosa,0403428011,Malusak ,,psgc_no_validation,U,1st
409635,"PRECIOUS TREASURES CHRISTIAN SCHOOL OF CABUYAO, INC.",,,no_coords,invalid,Region IV-A,Region IV-A,Sta. Rosa City,LAGUNA,CITY OF SANTA ROSA,MALITLIT,1,1,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0403400000,Laguna,0403428000,City of Santa Rosa,0403428010,Malitlit,,psgc_no_validation,U,1st
409638,MA'AHAD ABDULRAHMAN AL-ARABIE AL-ISLAMIE,,,no_coords,invalid,BARMM,BARMM,Cotabato City,CITY OF COTABATO,COTABATO CITY,ROSARY HEIGHTS VII,1,0,0,active,Non-Sectarian,Standalone School,True,False,False,,1900000000,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1908700000,Maguindanao del Norte,1908703000,City of Cotabato,1908703026,Rosary Heights VII,,psgc_no_validation,U,1st
